"","state","year","smoothed_pcinc","nat_avg_pcinc","index_number","allotment_pct","population","weighted_pop","allocation_share","total_federal_hbfunds","predicted_allocation"
"186","Indiana",1956,1832.66666666667,1678.21527777778,1.09203312050252,0.453983439748741,4458000,918798.095577668,0.024329173285263,109800000,2671343.22672187
"187","Indiana",1957,1875.33333333333,1717.28472222222,1.09203401687904,0.453982991560482,4529000,933429.42096008,0.0245067504031339,123800000,3033935.69990797
"188","Indiana",1958,1896.33333333333,1771.44444444444,1.07050116038387,0.464749419808066,4583000,989891.442380295,0.0256837546826267,1.2e+08,3082050.5619152
"189","Indiana",1959,1974.66666666667,1854.77083333333,1.0646418582709,0.46767907086455,4613000,1008972.48956697,0.0257971701421323,1.85e+08,4772476.47629447
"190","Indiana",1960,2011.66666666667,1922.90972222222,1.04615762426011,0.476921187869945,4674000,1063119.15205919,0.0265897348496634,1.85e+08,4919100.94718773
"191","Indiana",1961,2053,1984.125,1.03471303471303,0.482643482643483,4730000,1101828.57922983,0.0271259900829738,1.85e+08,5018308.16535015
"192","Indiana",1962,2109.66666666667,2041.64583333333,1.0333166664966,0.483341666751702,4736000,1106420.37405153,0.0268220691103388,209728000,5625338.91037313
"193","Iowa",1947,1028,1099.90972222222,0.934622159646941,0.53268892017653,2509000,711947.531568203,0.0212910067727783,7.5e+07,1596825.50795837
"194","Iowa",1948,1099.66666666667,1142.67361111111,0.962362879455468,0.518818560272266,2543000,684506.172242235,0.0202592703070371,7.5e+07,1519445.27302778
"195","Iowa",1949,1168,1187.54861111111,0.983538685550884,0.508230657224558,2578000,665893.277630812,0.0192170372310724,7.5e+07,1441277.79233043
"196","Iowa",1950,1345.33333333333,1255.18055555556,1.07182454936762,0.46408772531619,2625000,565365.719071532,0.015919882115538,1.5e+08,2387982.31733071
"197","Iowa",1951,1387,1298.19444444444,1.06840697550016,0.46579651224992,2617000,567801.044786904,0.0158364996309466,8.5e+07,1346102.46863046
"198","Iowa",1952,1497.66666666667,1355.4375,1.10493229430842,0.447533852845791,2626000,525952.478837313,0.0145556598906533,82500000,1200841.9409789
"199","Iowa",1953,1505.66666666667,1430.39583333333,1.05262238016866,0.47368880991567,2629000,589897.882032783,0.0161958555579151,7.5e+07,1214689.16684363
"200","Iowa",1954,1631.33333333333,1547.58333333333,1.05411663346077,0.472941683269614,2626000,587367.49274225,0.0158842782664673,6.5e+07,1032478.08732037
"201","Iowa",1955,1674.33333333333,1641.98611111111,1.01970005836428,0.490149970817861,2679000,643621.696638678,0.0172085817032676,9.6e+07,1652023.84351369
"202","Iowa",1956,1727,1678.21527777778,1.02906940657031,0.485465296714847,2703000,637033.726311916,0.0168682368744519,109800000,1852132.40881482
"203","Iowa",1957,1708.66666666667,1717.28472222222,0.994981580256299,0.50250920987185,2716000,685832.114312381,0.0180061995759891,123800000,2229167.50750744
"204","Iowa",1958,1742,1771.44444444444,0.983378285140814,0.508310857429593,2708000,699692.844430428,0.0181542526787866,1.2e+08,2178510.32145439
"205","Iowa",1959,1791.66666666667,1854.77083333333,0.965977378157679,0.51701131092116,2729000,729463.598348118,0.0186507528735047,1.85e+08,3450389.28159837
"206","Iowa",1960,1898,1922.90972222222,0.9870458181503,0.50647709092485,2756000,706966.484248961,0.0176819797925454,1.85e+08,3271166.2616209
"207","Iowa",1961,1986.66666666667,1984.125,1.001281001281,0.499359499359499,2756000,687235.91085917,0.0169191059789536,1.85e+08,3130034.60610642
"208","Iowa",1962,2025,2041.64583333333,0.991846855580159,0.50407657220992,2750000,698756.274289984,0.0169393925851694,209728000,3552664.9281024
"209","Kansas",1947,1119,1099.90972222222,1.01735622241724,0.491321888791378,1851000,446826.214248631,0.0133624734014702,7.5e+07,1002185.50511026
"210","Kansas",1948,1147,1142.67361111111,1.00378619830442,0.498106900847792,1892000,469425.036999788,0.0138935324459048,7.5e+07,1042014.93344286
"211","Kansas",1949,1189,1187.54861111111,1.00122217219178,0.499388913904109,1925000,480074.378110877,0.013854483154815,7.5e+07,1039086.23661113
"212","Kansas",1950,1247.33333333333,1255.18055555556,0.99374813273876,0.50312593363062,1916000,485008.010955664,0.0136571251121946,1.5e+08,2048568.76682918
"213","Kansas",1951,1303.66666666667,1298.19444444444,1.00421525623195,0.497892371884027,1950000,483398.787261589,0.0134824421095266,8.5e+07,1146007.57930976
"214","Kansas",1952,1361.66666666667,1355.4375,1.00459568712439,0.497702156437804,1977000,489717.602005656,0.0135528648386987,82500000,1118111.34919264
"215","Kansas",1953,1450.33333333333,1430.39583333333,1.01393844943853,0.493030775280735,1994000,484700.214675602,0.0133076162923742,7.5e+07,998071.221928064
"216","Kansas",1954,1630,1547.58333333333,1.05325507511712,0.473372462441441,2042000,457574.398900057,0.012374261717833,6.5e+07,804327.011659148
"217","Kansas",1955,1721.66666666667,1641.98611111111,1.04852693638294,0.475736531808531,2093000,473698.74343026,0.0126653336449457,9.6e+07,1215872.02991478
"218","Kansas",1956,1787,1678.21527777778,1.06482167315642,0.46758916342179,2119000,463297.366963168,0.0122678115874481,109800000,1347005.7123018
"219","Kansas",1957,1760.66666666667,1717.28472222222,1.02526194048259,0.487369029758703,2128000,505460.799445376,0.0132706355428946,123800000,1642904.68021035
"220","Kansas",1958,1789,1771.44444444444,1.00991030546321,0.495044847268394,2142000,524938.656528566,0.0136200749905338,1.2e+08,1634408.99886406
"221","Kansas",1959,1827.66666666667,1854.77083333333,0.985386784081592,0.507306607959204,2160000,555897.588074799,0.0142130581452436,1.85e+08,2629415.75687006
"222","Kansas",1960,1936.66666666667,1922.90972222222,1.00715423313194,0.496422883434032,2183000,537969.08768696,0.0134551760931075,1.85e+08,2489207.57722489
"223","Kansas",1961,2022.33333333333,1984.125,1.01925701925702,0.49037149037149,2215000,532628.199830682,0.0131128085973395,1.85e+08,2425869.59050781
"224","Kansas",1962,2099.33333333333,2041.64583333333,1.02825539036113,0.485872304819437,2231000,526676.401293521,0.012767797091941,209728000,2677764.54849859
"225","Kentucky",1947,752.333333333333,1099.90972222222,0.683995529936169,0.658002235031915,2802000,1213173.3695422,0.036280317414097,7.5e+07,2721023.80605728
"226","Kentucky",1948,793,1142.67361111111,0.693986447476374,0.653006776261813,2817000,1201219.08301011,0.0355523778857337,7.5e+07,2666428.34143003
"227","Kentucky",1949,824.333333333333,1187.54861111111,0.694147023221272,0.652926488389364,2849000,1214565.73483609,0.0350511947334455,7.5e+07,2628839.60500841
"228","Kentucky",1950,886.666666666667,1255.18055555556,0.706405674261118,0.646797162869441,2936000,1228265.52921453,0.0345861833713344,1.5e+08,5187927.50570016
"229","Kentucky",1951,923.333333333333,1298.19444444444,0.711244249491816,0.644377875254092,2941000,1221170.39043003,0.0340595788171296,8.5e+07,2895064.19945601
"230","Kentucky",1952,965,1355.4375,0.711947249504311,0.644026375247844,2920000,1211128.31828344,0.033517803592909,82500000,2765218.79641499
"231","Kentucky",1953,1018.33333333333,1430.39583333333,0.711924146870767,0.644037926564616,2903000,1204120.42202815,0.0330595532269089,7.5e+07,2479466.49201817
"232","Kentucky",1954,1117.66666666667,1547.58333333333,0.722201281568036,0.638899359215982,2902000,1184574.31928153,0.0320346432978983,6.5e+07,2082251.81436339
"233","Kentucky",1955,1223,1641.98611111111,0.744829686270861,0.62758515686457,2910000,1146141.70572967,0.030644512591135,9.6e+07,2941873.20874896
"234","Kentucky",1956,1268.66666666667,1678.21527777778,0.755961814593049,0.622019092703475,2898000,1121258.66439082,0.0296901968722691,109800000,3259983.61657514
"235","Kentucky",1957,1306,1717.28472222222,0.760502893375767,0.619748553312117,2928000,1124610.45260545,0.0295261184658286,123800000,3655333.46606958
"236","Kentucky",1958,1350.66666666667,1771.44444444444,0.76246628614439,0.618766856927805,2961000,1133685.24519088,0.0294146332397628,1.2e+08,3529755.98877153
"237","Kentucky",1959,1418,1854.77083333333,0.764514933336329,0.617742533331836,2999000,1144435.90662421,0.0292606667726104,1.85e+08,5413223.35293292
"238","Kentucky",1960,1481.66666666667,1922.90972222222,0.770533660287686,0.614733169856157,3041000,1149184.38203917,0.0287423173146772,1.85e+08,5317328.70321529
"239","Kentucky",1961,1534,1984.125,0.773136773136773,0.613431613431613,3054000,1149215.14366723,0.0282926030218883,1.85e+08,5234131.55904933
"240","Kentucky",1962,1578.33333333333,2041.64583333333,0.773069112950132,0.613465443524934,3079000,1158750.39937927,0.0280906642924274,209728000,5891398.84072222
"241","Louisiana",1947,848.333333333333,1099.90972222222,0.771275420331214,0.614362289834393,2579000,973420.398756871,0.0291104321368205,7.5e+07,2183282.41026154
"242","Louisiana",1948,863.333333333333,1142.67361111111,0.755537998723753,0.622231000638123,2596000,1005097.00153069,0.0297477695082007,7.5e+07,2231082.71311505
"243","Louisiana",1949,864.666666666667,1187.54861111111,0.728110545182361,0.63594472740882,2634000,1065257.28410445,0.0307422969670764,7.5e+07,2305672.27253073
"244","Louisiana",1950,905.333333333333,1255.18055555556,0.721277372666615,0.639361313666692,2697000,1102487.45274848,0.031044454393944,1.5e+08,4656668.1590916
"245","Louisiana",1951,984.666666666667,1298.19444444444,0.758489354873221,0.620755322563389,2769000,1066998.62508896,0.0297595847834051,8.5e+07,2529564.70658943
"246","Louisiana",1952,1062.33333333333,1355.4375,0.783756782096801,0.608121608951599,2842000,1051005.39500037,0.0290864245125065,82500000,2399630.02228178
"247","Louisiana",1953,1127.66666666667,1430.39583333333,0.788359865421868,0.605820067289066,2866000,1051873.45596375,0.0288795587793738,7.5e+07,2165966.90845303
"248","Louisiana",1954,1197,1547.58333333333,0.773464003015454,0.613267998492273,2883000,1084289.49028111,0.0293226237370086,6.5e+07,1905970.54290556
"249","Louisiana",1955,1273.33333333333,1641.98611111111,0.775483619938591,0.612258190030705,2946000,1104337.828851,0.0295267978923656,9.6e+07,2834572.5976671
"250","Louisiana",1956,1317.33333333333,1678.21527777778,0.784960875268452,0.607519562365774,3032000,1119050.61656833,0.0296317292085308,109800000,3253563.86709669
"251","Louisiana",1957,1357.33333333333,1717.28472222222,0.79039504385557,0.604802478072215,3115000,1139423.50675734,0.0299150282351769,123800000,3703480.4955149
"252","Louisiana",1958,1411,1771.44444444444,0.796525120742646,0.601737439628677,3155000,1142387.47042151,0.0296404214509216,1.2e+08,3556850.57411059
"253","Louisiana",1959,1502.66666666667,1854.77083333333,0.810162980601826,0.594918509699087,3208000,1135401.13044972,0.0290296677507545,1.85e+08,5370488.53388959
"254","Louisiana",1960,1581.33333333333,1922.90972222222,0.822364833386903,0.588817583306549,3260000,1130262.03729974,0.02826904945154,1.85e+08,5229774.14853489
"255","Louisiana",1961,1640.66666666667,1984.125,0.826896826896827,0.586551586551586,3287000,1130868.56423648,0.0278409273791646,1.85e+08,5150571.56514545
"256","Louisiana",1962,1664.33333333333,2041.64583333333,0.815191991755018,0.592404004122491,3345000,1173902.67621571,0.0284579888880489,209728000,5968437.09351271
"257","Maine",1947,1092.33333333333,1099.90972222222,0.99311180841862,0.50344409579069,854000,216451.387778876,0.0064730443731243,7.5e+07,485478.327984323
"258","Maine",1948,1102,1142.67361111111,0.964404874046613,0.517797562976693,878000,235404.369645201,0.0069672428817955,7.5e+07,522543.216134663
"259","Maine",1949,1122.66666666667,1187.54861111111,0.945364809627676,0.527317595186162,903000,251091.653112204,0.00724626273963373,7.5e+07,543469.70547253
"260","Maine",1950,1174,1255.18055555556,0.935323603288593,0.532338198355704,917000,259863.088962023,0.00731736927603061,1.5e+08,1097605.39140459
"261","Maine",1951,1189,1298.19444444444,0.915887450518883,0.542056274740558,916000,269143.70456682,0.00750666843109399,8.5e+07,638066.816642989
"262","Maine",1952,1197.33333333333,1355.4375,0.883355620110358,0.558322189944821,915000,285227.156023074,0.00789362089105082,82500000,651223.723511692
"263","Maine",1953,1224.33333333333,1430.39583333333,0.85594022633595,0.572029886832025,913000,298750.208774731,0.00820229293337864,7.5e+07,615171.970003398
"264","Maine",1954,1310.66666666667,1547.58333333333,0.846911851811965,0.576544074094018,927000,308137.645308704,0.00833301836233093,6.5e+07,541646.19355151
"265","Maine",1955,1395.66666666667,1641.98611111111,0.849986889184,0.575006555408,934000,308810.79120387,0.00825670694296973,9.6e+07,792643.866525094
"266","Maine",1956,1438.33333333333,1678.21527777778,0.857061279550448,0.571469360224776,938000,306329.44143582,0.00811140347258141,109800000,890632.101289439
"267","Maine",1957,1486,1717.28472222222,0.865319524928323,0.567340237535839,943000,303528.07325497,0.00796898679704441,123800000,986560.565474098
"268","Maine",1958,1559.66666666667,1771.44444444444,0.88044909991846,0.55977545004077,944000,295801.035418119,0.00767486302364378,1.2e+08,920983.562837254
"269","Maine",1959,1650.66666666667,1854.77083333333,0.889957204955689,0.555021397522156,957000,294802.655384027,0.0075374446161144,1.85e+08,1394427.25398116
"270","Maine",1960,1718,1922.90972222222,0.893437679442685,0.553281160278658,975000,298467.041261315,0.00746497650158037,1.85e+08,1381020.65279237
"271","Maine",1961,1772.66666666667,1984.125,0.893424893424894,0.553287553287553,995000,304596.481039812,0.00749888075127812,1.85e+08,1387292.93898645
"272","Maine",1962,1835.33333333333,2041.64583333333,0.898947948448454,0.550526025775773,994000,301260.431626128,0.00730321702925382,209728000,1531689.10111134
"273","Maryland",1947,1308.66666666667,1099.90972222222,1.18979461698245,0.405102691508773,2256000,370228.078146223,0.0110717829190602,7.5e+07,830383.718929516
"274","Maryland",1948,1316.33333333333,1142.67361111111,1.15197666291896,0.424011668540521,2271000,408293.767677891,0.0120842355255458,7.5e+07,906317.664415934
"275","Maryland",1949,1324.66666666667,1187.54861111111,1.11546310969726,0.442268445151368,2329000,455555.608375921,0.0131468951272963,7.5e+07,986017.134547224
"276","Maryland",1950,1385.66666666667,1255.18055555556,1.10395804056521,0.448020979717394,2355000,472702.189918627,0.0133106109645624,1.5e+08,1996591.64468436
"277","Maryland",1951,1444.66666666667,1298.19444444444,1.11282764523377,0.443586177383117,2441000,480312.38880426,0.0133963595838265,8.5e+07,1138690.56462525
"278","Maryland",1952,1540,1355.4375,1.13616452252501,0.431917738737493,2500000,466382.332590272,0.012907064583478,82500000,1064832.82813694
"279","Maryland",1953,1645,1430.39583333333,1.15003131417585,0.424984342912073,2567000,463630.212646283,0.0127291319142037,7.5e+07,954684.893565276
"280","Maryland",1954,1795.33333333333,1547.58333333333,1.16008830973022,0.419955845134888,2685000,473534.418352042,0.0128058712182669,6.5e+07,832381.629187346
"281","Maryland",1955,1921.33333333333,1641.98611111111,1.17012764013771,0.414936179931147,2742000,472095.71562627,0.0126224733201902,9.6e+07,1211757.43873826
"282","Maryland",1956,1962,1678.21527777778,1.16909911736592,0.415450441317041,2811000,485175.983494563,0.0128471430590697,109800000,1410616.30788585
"283","Maryland",1957,1996.66666666667,1717.28472222222,1.16268819074039,0.418655904629806,2873000,503558.658101065,0.0132206957165834,123800000,1636722.12971302
"284","Maryland",1958,2052,1771.44444444444,1.15837671705451,0.420811641472747,2982000,528059.828920181,0.0137010570281557,1.2e+08,1644126.84337868
"285","Maryland",1959,2161.66666666667,1854.77083333333,1.16546293904233,0.417268530478833,3066000,533830.539334739,0.0136488530586149,1.85e+08,2525037.81584376
"286","Maryland",1960,2216.33333333333,1922.90972222222,1.15259354493877,0.423703227530616,3113000,558859.535086827,0.0139776682861767,1.85e+08,2585868.6329427
"287","Maryland",1961,2245.33333333333,1984.125,1.13164913164913,0.434175434175434,3176000,598702.385069171,0.0147394932988497,1.85e+08,2726806.26028719
"288","Maryland",1962,2274.33333333333,2041.64583333333,1.11397055071991,0.443014724640047,3263000,640403.056906888,0.015524781948772,209728000,3255981.46855206
"289","Massachusetts",1947,1304.33333333333,1099.90972222222,1.18585489970768,0.407072550146161,4589000,760434.292307587,0.0227410180524275,7.5e+07,1705576.35393206
"290","Massachusetts",1948,1347.66666666667,1142.67361111111,1.17939773314291,0.410301133428545,4674000,786853.971913509,0.0232884493312067,7.5e+07,1746633.6998405
"291","Massachusetts",1949,1391,1187.54861111111,1.17132047226137,0.414339763869315,4741000,813922.74267627,0.0234890247050944,7.5e+07,1761676.85288208
"292","Massachusetts",1950,1443.33333333333,1255.18055555556,1.14990096599648,0.425049517001759,4686000,846605.992659468,0.0238392020364813,1.5e+08,3575880.3054722
"293","Massachusetts",1951,1470.33333333333,1298.19444444444,1.13259869476837,0.433700652615813,4654000,875399.975793443,0.0244157201203925,8.5e+07,2075336.21023336
"294","Massachusetts",1952,1544,1355.4375,1.1391155992069,0.430442200396551,4650000,861554.268652344,0.0238433915922717,82500000,1967079.80636242
"295","Massachusetts",1953,1646.66666666667,1430.39583333333,1.1511964928123,0.424401753593848,4806000,865641.57366768,0.0237664964039809,7.5e+07,1782487.23029856
"296","Massachusetts",1954,1786.33333333333,1547.58333333333,1.15427279091056,0.42286360454472,4910000,877974.913718398,0.0237432238126948,6.5e+07,1543309.54782516
"297","Massachusetts",1955,1884,1641.98611111111,1.14739094761595,0.426304526192027,4882000,887232.95047093,0.0237220416865181,9.6e+07,2277316.00190574
"298","Massachusetts",1956,1921,1678.21527777778,1.14466840186541,0.427665799067296,4891000,894554.292568931,0.0236872132209874,109800000,2600856.01166441
"299","Massachusetts",1957,1979,1717.28472222222,1.15240063245838,0.423799683770811,4929000,885278.821611735,0.0232425790651687,123800000,2877431.28826788
"300","Massachusetts",1958,2061.66666666667,1771.44444444444,1.1638336574045,0.418083171297748,5010000,875715.625993135,0.0227213453382999,1.2e+08,2726561.44059599
"301","Massachusetts",1959,2184.33333333333,1854.77083333333,1.17768367610554,0.411158161947231,5117000,865034.141673017,0.0221169884830749,1.85e+08,4091642.86936886
"302","Massachusetts",1960,2264.66666666667,1922.90972222222,1.17772906366581,0.411135468167093,5160000,872207.045634472,0.0218148210692169,1.85e+08,4035741.89780513
"303","Massachusetts",1961,2339,1984.125,1.17885717885718,0.410571410571411,5219000,879761.001309102,0.0216588938123014,1.85e+08,4006895.35527577
"304","Massachusetts",1962,2406.33333333333,2041.64583333333,1.17862427167624,0.410687864161879,5263000,887681.3780747,0.0215193536101419,209728000,4513210.99394785
"305","Michigan",1947,1357,1099.90972222222,1.23373761735496,0.38313119132252,6075000,891746.271817597,0.0266679426095452,7.5e+07,2000095.69571589
"306","Michigan",1948,1347,1142.67361111111,1.17881430611687,0.410592846941566,6213000,1047427.83726687,0.0310006316127057,7.5e+07,2325047.37095293
"307","Michigan",1949,1369.66666666667,1187.54861111111,1.15335629535633,0.423321852321835,6332000,1134703.20561599,0.0327464392284034,7.5e+07,2455982.94213025
"308","Michigan",1950,1448.33333333333,1255.18055555556,1.15388445664081,0.423057771679595,6407000,1146711.26548968,0.0322897330901758,1.5e+08,4843459.96352637
"309","Michigan",1951,1514.33333333333,1298.19444444444,1.16649192254199,0.416754038729004,6497000,1128424.48539369,0.0314728092006154,8.5e+07,2675188.78205231
"310","Michigan",1952,1600.33333333333,1355.4375,1.18067659581009,0.409661702094957,6650000,1116021.02258619,0.0308857227396174,82500000,2548072.12601844
"311","Michigan",1953,1712.33333333333,1430.39583333333,1.19710453108842,0.401447734455789,6822000,1099435.45403485,0.0301853903042319,7.5e+07,2263904.27281739
"312","Michigan",1954,1867,1547.58333333333,1.20639707070163,0.396801464649184,7066000,1112551.60898912,0.0300869209844813,6.5e+07,1955649.86399129
"313","Michigan",1955,2029.33333333333,1641.98611111111,1.23590164350422,0.382049178247888,7285000,1063330.07096017,0.0284303691115808,9.6e+07,2729315.43471176
"314","Michigan",1956,2089.66666666667,1678.21527777778,1.24517199571304,0.377414002143481,7467000,1063609.40374723,0.0281636821148747,109800000,3092372.29621324
"315","Michigan",1957,2174.33333333333,1717.28472222222,1.26614608818023,0.366926955909887,7569000,1019055.27427688,0.0267548169073285,123800000,3312246.33312726
"316","Michigan",1958,2199.66666666667,1771.44444444444,1.24173618515963,0.379131907420184,7667000,1102062.27171892,0.0285941425695575,1.2e+08,3431297.1083469
"317","Michigan",1959,2278,1854.77083333333,1.22818407485201,0.385907962573993,7767000,1156700.1299744,0.0295742355365731,1.85e+08,5471233.57426603
"318","Michigan",1960,2278.66666666667,1922.90972222222,1.18500969667641,0.407495151661797,7834000,1300853.70745074,0.032535727620295,1.85e+08,6019109.60975457
"319","Michigan",1961,2303,1984.125,1.16071316071316,0.41964341964342,7893000,1389962.03303763,0.0342195664866888,1.85e+08,6330619.80003743
"320","Michigan",1962,2344.33333333333,2041.64583333333,1.14825661486342,0.425871692568291,7933000,1438782.01944628,0.0348792481278942,209728000,7315154.95136699
"321","Minnesota",1947,1014.33333333333,1099.90972222222,0.922196897472646,0.538901551263677,2796000,812000.009944495,0.0242831064715449,7.5e+07,1821232.98536587
"322","Minnesota",1948,1093.33333333333,1142.67361111111,0.956820322708074,0.521589838645963,2868000,780256.492645374,0.0230931843047419,7.5e+07,1731988.82285564
"323","Minnesota",1949,1178.33333333333,1187.54861111111,0.992240083739262,0.503879958130369,2935000,745181.860823032,0.0215052292077582,7.5e+07,1612892.19058187
"324","Minnesota",1950,1289,1255.18055555556,1.02694388810817,0.486528055945913,2997000,709418.519019861,0.019976200912788,1.5e+08,2996430.1369182
"325","Minnesota",1951,1335.66666666667,1298.19444444444,1.02886487643094,0.48556756178453,3010000,709685.329742693,0.0197937843999148,8.5e+07,1682471.67399276
"326","Minnesota",1952,1393,1355.4375,1.02771245446581,0.486143772767096,3030000,716097.376434683,0.0198178928313341,82500000,1634976.15858506
"327","Minnesota",1953,1439,1430.39583333333,1.00601523471067,0.496992382644664,3050000,753354.356640802,0.0206836110379566,7.5e+07,1551270.82784674
"328","Minnesota",1954,1541.33333333333,1547.58333333333,0.995961445264121,0.502019277367939,3113000,784548.703645024,0.0212166830413312,6.5e+07,1379084.39768653
"329","Minnesota",1955,1633,1641.98611111111,0.994527291643758,0.502736354178121,3172000,801703.466228645,0.0214352307767734,9.6e+07,2057782.15457025
"330","Minnesota",1956,1681.33333333333,1678.21527777778,1.00185795922421,0.499071020387896,3240000,806992.902186889,0.0213686448108473,109800000,2346277.20023103
"331","Minnesota",1957,1733.66666666667,1717.28472222222,1.00953944574971,0.495230277125145,3274000,802958.41164686,0.0210812954214435,123800000,2609864.37317471
"332","Minnesota",1958,1776.33333333333,1771.44444444444,1.00275983190115,0.498620084049426,3313000,823684.646964434,0.0213713479102419,1.2e+08,2564561.74922903
"333","Minnesota",1959,1844.66666666667,1854.77083333333,0.994552336878995,0.502723831560503,3366000,850693.390256326,0.0217503275402962,1.85e+08,4023810.5949548
"334","Minnesota",1960,1919.66666666667,1922.90972222222,0.998313464476217,0.500843267761891,3425000,859140.627603753,0.0214880161290569,1.85e+08,3975282.98387553
"335","Minnesota",1961,1993.33333333333,1984.125,1.004641004641,0.497679497679498,3470000,859466.541964495,0.0211592631861782,1.85e+08,3914463.68944296
"336","Minnesota",1962,2067,2041.64583333333,1.01241849406627,0.493790752966867,3513000,856572.358004852,0.0207652023798885,209728000,4355044.36472926
"337","Mississippi",1947,591.333333333333,1099.90972222222,0.537619880419479,0.73119005979026,2108000,1127018.80865407,0.0337038391512472,7.5e+07,2527787.93634354
"338","Mississippi",1948,617,1142.67361111111,0.539961712601416,0.730019143699292,2076000,1106358.42454762,0.0327447951359684,7.5e+07,2455859.63519763
"339","Mississippi",1949,629,1187.54861111111,0.529662528434509,0.735168735782746,2085000,1126886.35110096,0.0325208523524105,7.5e+07,2439063.92643079
"340","Mississippi",1950,684.333333333333,1255.18055555556,0.545207086187246,0.727396456906377,2176000,1151333.79761141,0.0324198969185985,1.5e+08,4862984.53778978
"341","Mississippi",1951,715.333333333333,1298.19444444444,0.551021718198352,0.724489140900824,2163000,1135325.20655759,0.0316652767368566,8.5e+07,2691548.52263281
"342","Mississippi",1952,750.333333333333,1355.4375,0.553572800909915,0.723213599545042,2152000,1125577.58353996,0.0311501992019679,82500000,2569891.43416235
"343","Mississippi",1953,768.666666666667,1430.39583333333,0.537380387130602,0.731309806434699,2105000,1125783.53943881,0.0309087863333201,7.5e+07,2318158.97499901
"344","Mississippi",1954,836.333333333333,1547.58333333333,0.540412471057024,0.729793764471488,2064000,1099284.20939726,0.0297281284574971,6.5e+07,1932328.34973731
"345","Mississippi",1955,892.333333333333,1641.98611111111,0.543447552506704,0.728276223746648,2060000,1092595.69163384,0.0292128471217066,9.6e+07,2804433.32368383
"346","Mississippi",1956,917.333333333333,1678.21527777778,0.546612431361028,0.726693784319486,2086000,1101582.92396765,0.0291691961207707,109800000,3202777.73406062
"347","Mississippi",1957,963.666666666667,1717.28472222222,0.561157188552665,0.719421405723667,2088000,1080680.22802002,0.0283727510821849,123800000,3512546.58397449
"348","Mississippi",1958,1001.66666666667,1771.44444444444,0.565451922473813,0.717274038763094,2086000,1073209.54938182,0.0278455289229438,1.2e+08,3341463.47075325
"349","Mississippi",1959,1047.33333333333,1854.77083333333,0.564669939008638,0.717665030495681,2138000,1101162.13924023,0.0281542533159117,1.85e+08,5208536.86344367
"350","Mississippi",1960,1083,1922.90972222222,0.563208967890819,0.71839551605459,2182000,1126113.00035738,0.0281652776476314,1.85e+08,5210576.36481181
"351","Mississippi",1961,1146.66666666667,1984.125,0.577920577920578,0.711039711039711,2206000,1115303.90031001,0.027457739896762,1.85e+08,5079681.88090096
"352","Mississippi",1962,1203.66666666667,2041.64583333333,0.589557036296289,0.705221481851856,2243000,1115527.65017773,0.0270428495617773,209728000,5671642.75289243
"353","Missouri",1947,1050.66666666667,1099.90972222222,0.955229911545771,0.522385044227115,3846000,1049520.0730261,0.0313862159669907,7.5e+07,2353966.1975243
"354","Missouri",1948,1125,1142.67361111111,0.984533106445045,0.507733446777477,3844000,990957.26444181,0.0293292769257076,7.5e+07,2199695.76942807
"355","Missouri",1949,1175,1187.54861111111,0.98943318109785,0.505283409451075,3882000,991118.559249764,0.0286027249310501,7.5e+07,2145204.36982876
"356","Missouri",1950,1253.66666666667,1255.18055555556,0.998793887554911,0.500603056222544,3964000,993391.956481031,0.0279724827810099,1.5e+08,4195872.41715148
"357","Missouri",1951,1299.33333333333,1298.19444444444,1.00087728683,0.499561356585001,4015000,1001989.61920708,0.0279464231009657,8.5e+07,2375445.96358209
"358","Missouri",1952,1368,1355.4375,1.00926822520404,0.49536588739798,3972000,974678.603443222,0.0269740914346081,82500000,2225362.54335517
"359","Missouri",1953,1429.66666666667,1430.39583333333,0.999490234346553,0.500254882826723,4020000,1006024.89012375,0.0276207701440878,7.5e+07,2071557.76080659
"360","Missouri",1954,1541,1547.58333333333,0.995746055678208,0.502126972160896,4066000,1025166.66343319,0.0277237551493583,6.5e+07,1802044.08470829
"361","Missouri",1955,1644.33333333333,1641.98611111111,1.00142950187358,0.499285249063211,4134000,1030547.33155935,0.027553853524269,9.6e+07,2645169.93832982
"362","Missouri",1956,1702,1678.21527777778,1.01417262882609,0.492913685586954,4163000,1011458.7216902,0.0267827661260224,109800000,2940747.72063726
"363","Missouri",1957,1755.66666666667,1717.28472222222,1.02235036738391,0.488824816308044,4189000,1000960.29765067,0.026279741807089,123800000,3253432.03571762
"364","Missouri",1958,1813.33333333333,1771.44444444444,1.02364674151665,0.488176629241673,4186000,997592.539719873,0.0258835675978501,1.2e+08,3106028.11174201
"365","Missouri",1959,1888,1854.77083333333,1.0179155106763,0.491042244661852,4258000,1026699.54556918,0.0262504113201987,1.85e+08,4856326.09423677
"366","Missouri",1960,1974.66666666667,1922.90972222222,1.02691595130354,0.486542024348228,4326000,1024064.30994243,0.0256129319254862,1.85e+08,4738392.40621494
"367","Missouri",1961,2059.66666666667,1984.125,1.03807303807304,0.480963480963481,4349000,1006036.20871919,0.0247676714284401,1.85e+08,4582019.21426142
"368","Missouri",1962,2141.33333333333,2041.64583333333,1.04882702884723,0.475586485576383,4357000,985477.175430436,0.0238901393412207,209728000,5010431.14375554
